NR90	spc	sample	cpm	data	FMT_group	name	prot
UniRef90_A0A376X2Z6	unclassified	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	ProB
UniRef90_A0A376X2Z6	unclassified	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_27	0.0196034	shotgun_metagenomics	FMT_grp_1	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_29	0.313732	shotgun_metagenomics	FMT_grp_2	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_34	0.27992	shotgun_metagenomics	FMT_grp_4	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_35	0.0324874	shotgun_metagenomics	FMT_grp_5	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_45	0.0296912	shotgun_metagenomics	FMT_grp_7	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_46	0.321444	shotgun_metagenomics	FMT_grp_6	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_48	0.0759766	shotgun_metagenomics	FMT_grp_9	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_54	0.0913458	shotgun_metagenomics	FMT_grp_11	before_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_56	0.0725749	shotgun_metagenomics	FMT_grp_10	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	ProB
UniRef90_A0A376X2Z6	unclassified	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_4-913	0.0286295	shotgun_metagenomics	FMT_grp_4	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	ProB
UniRef90_A0A377KC55	unclassified	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_27	0.0211655	shotgun_metagenomics	FMT_grp_1	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_29	0.274363	shotgun_metagenomics	FMT_grp_2	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_34	0.28193	shotgun_metagenomics	FMT_grp_4	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_35	0.0351334	shotgun_metagenomics	FMT_grp_5	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_36	0.0135567	shotgun_metagenomics	FMT_grp_3	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_45	0.0320943	shotgun_metagenomics	FMT_grp_7	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_46	0.347435	shotgun_metagenomics	FMT_grp_6	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_48	0.0821679	shotgun_metagenomics	FMT_grp_9	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_54	0.0987494	shotgun_metagenomics	FMT_grp_11	before_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_56	0.0784474	shotgun_metagenomics	FMT_grp_10	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	ProB
UniRef90_A0A377KC55	unclassified	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_5-915	0.244503	shotgun_metagenomics	FMT_grp_5	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_29	1.22369	shotgun_metagenomics	FMT_grp_2	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_34	4.726	shotgun_metagenomics	FMT_grp_4	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_35	2.50743	shotgun_metagenomics	FMT_grp_5	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_45	4.90747	shotgun_metagenomics	FMT_grp_7	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_46	0.173617	shotgun_metagenomics	FMT_grp_6	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_51	5.14031	shotgun_metagenomics	FMT_grp_10	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_54	1.59999	shotgun_metagenomics	FMT_grp_11	before_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	ProB
UniRef90_A0A376U3U9	g__Escherichia.s__Escherichia_coli	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	HD_8-964	0.153566	shotgun_metagenomics	FMT_grp_9	donor	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_27	0	shotgun_metagenomics	FMT_grp_1	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_46	0	shotgun_metagenomics	FMT_grp_6	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_51	0	shotgun_metagenomics	FMT_grp_10	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_56	0.1129	shotgun_metagenomics	FMT_grp_10	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	ProB
UniRef90_A0A0J9XGP3	unclassified	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_27	37.1718	shotgun_metagenomics	FMT_grp_1	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_32	0.0930369	shotgun_metagenomics	FMT_grp_3	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_35	3.12394	shotgun_metagenomics	FMT_grp_5	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_45	0	shotgun_metagenomics	FMT_grp_7	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_46	2.33224	shotgun_metagenomics	FMT_grp_6	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_51	4.28106	shotgun_metagenomics	FMT_grp_10	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_54	0	shotgun_metagenomics	FMT_grp_11	before_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_56	0	shotgun_metagenomics	FMT_grp_10	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	ProB
UniRef90_A0A376X2Z6	g__Klebsiella.s__Klebsiella_oxytoca	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_27	8.21605	shotgun_metagenomics	FMT_grp_1	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_29	0.626482	shotgun_metagenomics	FMT_grp_2	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_34	4.07705	shotgun_metagenomics	FMT_grp_4	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_35	1.14803	shotgun_metagenomics	FMT_grp_5	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_36	0.274238	shotgun_metagenomics	FMT_grp_3	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_41	0	shotgun_metagenomics	FMT_grp_5	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_45	6.80455	shotgun_metagenomics	FMT_grp_7	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_46	2.80071	shotgun_metagenomics	FMT_grp_6	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_48	0	shotgun_metagenomics	FMT_grp_9	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_51	3.95762	shotgun_metagenomics	FMT_grp_10	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_52	0	shotgun_metagenomics	FMT_grp_6	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_53	0	shotgun_metagenomics	FMT_grp_8	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_54	2.72058	shotgun_metagenomics	FMT_grp_11	before_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_56	0.146123	shotgun_metagenomics	FMT_grp_10	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_57	0	shotgun_metagenomics	FMT_grp_7	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_58	0	shotgun_metagenomics	FMT_grp_9	after_FMT	ProB
UniRef90_A0A377F8Q5	g__Escherichia.s__Escherichia_coli	Cosmic_60	0	shotgun_metagenomics	FMT_grp_11	after_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_1-892	0	shotgun_metagenomics	FMT_grp_1	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_11-821	0	shotgun_metagenomics	FMT_grp_10	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_12-1052	0	shotgun_metagenomics	FMT_grp_11	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_2-901	0	shotgun_metagenomics	FMT_grp_2	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_3-911	0	shotgun_metagenomics	FMT_grp_3	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_4-913	0	shotgun_metagenomics	FMT_grp_4	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_5-915	0	shotgun_metagenomics	FMT_grp_5	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_6-955	0	shotgun_metagenomics	FMT_grp_6	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_6-955	0	shotgun_metagenomics	FMT_grp_8	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_7-983	0	shotgun_metagenomics	FMT_grp_7	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	HD_8-964	0	shotgun_metagenomics	FMT_grp_9	donor	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_27	1.20962	shotgun_metagenomics	FMT_grp_1	before_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_29	0	shotgun_metagenomics	FMT_grp_2	before_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_31	0	shotgun_metagenomics	FMT_grp_1	after_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_32	0	shotgun_metagenomics	FMT_grp_3	before_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_34	0	shotgun_metagenomics	FMT_grp_4	before_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_35	0	shotgun_metagenomics	FMT_grp_5	before_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_36	0	shotgun_metagenomics	FMT_grp_3	after_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_39	0	shotgun_metagenomics	FMT_grp_2	after_FMT	ProB
UniRef90_A0A377KC55	g__Escherichia.s__Escherichia_coli	Cosmic_40	0	shotgun_metagenomics	FMT_grp_4	after_FMT	ProB
