measure1	measure2	rho	p	type1	type2	Padj
Fusicatenibacter_saccharivorans	PWY-6121:.5-aminoimidazole.ribonucleotide.biosynthesis.I	0.5398526456798394	0.0011845682204021882	species_relab	pathway_relab	0.013684057003818589
Fusicatenibacter_saccharivorans	GLUTORN-PWY:.L-ornithine.biosynthesis.I	0.5706630944407235	5.247655612461901e-4	species_relab	pathway_relab	0.007885310218556247
Fusicatenibacter_saccharivorans	CALVIN-PWY:.Calvin-Benson-Bassham.cycle	0.49397186872069665	0.003481888808894064	species_relab	pathway_relab	0.02927150982646816
Fusicatenibacter_saccharivorans	PWY-6317:.D-galactose.degradation.I.(Leloir.pathway)	0.7431346282652379	7.288510889276516e-7	species_relab	pathway_relab	8.695193490906884e-5
Fusicatenibacter_saccharivorans	PWY-7357:.thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine.(yeast)	0.5442062960482251	0.0010608012462547582	species_relab	pathway_relab	0.012724766686107123
Fusicatenibacter_saccharivorans	PWY-6629:.superpathway.of.L-tryptophan.biosynthesis	0.46349631614199605	0.0065954734141162605	species_relab	pathway_relab	0.04420449316314999
Fusicatenibacter_saccharivorans	PWY-724:.superpathway.of.L-lysine,.L-threonine.and.L-methionine.biosynthesis.II	0.5020093770931012	0.0029132975553985796	species_relab	pathway_relab	0.025555617526400773
Fusicatenibacter_saccharivorans	PWY-6270:.isoprene.biosynthesis.I	0.8576691225720028	1.8195667462876182e-10	species_relab	pathway_relab	3.411167773076059e-7
Fusicatenibacter_saccharivorans	PWY-7560:.methylerythritol.phosphate.pathway.II	0.6051574012056263	1.9076617805756528e-4	species_relab	pathway_relab	0.003992702638994305
Fusicatenibacter_saccharivorans	PWY-7199:.pyrimidine.deoxyribonucleosides.salvage	-0.5663094440723376	5.91606089303781e-4	species_relab	pathway_relab	0.00855969868790906
Fusicatenibacter_saccharivorans	HSERMETANA-PWY:.L-methionine.biosynthesis.III	0.6718017414601475	1.862876930812364e-5	species_relab	pathway_relab	8.0416230141614e-4
Fusicatenibacter_saccharivorans	PWY-6823:.molybdopterin.biosynthesis	0.7237106496985936	1.942031971421936e-6	species_relab	pathway_relab	1.7821878014664385e-4
