measure1	measure2	rho	p	type1	type2	Padj
feces_untarg_5-hydroxyhexanoate	Mono.intermediate__Glucose.dependence	0.6443798763008685	0.00216393580090299	feces_untarg_metabo	SCENITH_measure	0.041852749142434184
feces_untarg_sebacate (C10-DC)	CD8.EMRA__PS.ATP	0.686933264358473	8.206734814471849e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
feces_untarg_sebacate (C10-DC)	Mono.intermediate__Glucose.dependence	0.6018264882432639	0.00499362613572516	feces_untarg_metabo	SCENITH_measure	0.0693329909753576
feces_untarg_1-palmitoyl-GPC (16:0)	Mono.classical__Mitochondrial.dependence	-0.6606060606060608	0.00152149493963693	feces_untarg_metabo	SCENITH_measure	0.035015226008082774
feces_untarg_1-palmitoyl-GPC (16:0)	Mono.classical__Glucose.dependence	0.583589321932862	0.0069070788910933	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_1-palmitoyl-GPC (16:0)	Mono.intermediate__Glucose.dependence	-0.5775102664960614	0.00766459367439671	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_myristoylcarnitine (C14)	CD8.naive__Mitochondrial.dependence	-0.5784861845518141	0.00753860552807124	feces_untarg_metabo	SCENITH_measure	0.08584344915324316
feces_untarg_1-stearoyl-GPC (18:0)	Mono.classical__Mitochondrial.dependence	-0.6606060606060608	0.00152149493963693	feces_untarg_metabo	SCENITH_measure	0.035015226008082774
feces_untarg_1-stearoyl-GPC (18:0)	Mono.classical__Glucose.dependence	0.6747751534848717	0.00109957547689658	feces_untarg_metabo	SCENITH_measure	0.03093015942970826
feces_untarg_p-cresol sulfate	Mono.classical__PS.ATP	0.6606060606060608	0.00152149493963693	feces_untarg_metabo	SCENITH_measure	0.035015226008082774
feces_untarg_laurylcarnitine (C12)	Mono.classical__Glucose.dependence	0.8002922379634526	2.265506245619372e-5	feces_untarg_metabo	SCENITH_measure	0.004660493030825975
feces_untarg_laurylcarnitine (C12)	Mono.intermediate__Glucose.dependence	-0.7703747711236975	7.07072648979373e-5	feces_untarg_metabo	SCENITH_measure	0.006252010790975508
feces_untarg_phenol sulfate	CD8.EMRA__PS.ATP	-0.6608968975515361	0.00151163717540957	feces_untarg_metabo	SCENITH_measure	0.035015226008082774
feces_untarg_2-hydroxy-3-methylvalerate	B.cells__PS.ATP	-0.6242424242424244	0.00326237479388161	feces_untarg_metabo	SCENITH_measure	0.05448493827415709
feces_untarg_2-hydroxy-3-methylvalerate	CD8.central.memory__PS.ATP	-0.6242424242424244	0.00326237479388161	feces_untarg_metabo	SCENITH_measure	0.05448493827415709
feces_untarg_2-palmitoyl-GPC (16:0)*	Mono.classical__Glucose.dependence	0.6854292882888822	8.515385721496486e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
feces_untarg_2-palmitoyl-GPC (16:0)*	Mono.intermediate__Glucose.dependence	-0.6854292882888822	8.515385721496544e-4	feces_untarg_metabo	SCENITH_measure	0.026871217720712073
feces_untarg_gulonate*	CD8.EMRA__PS.ATP	-0.5992588449301494	0.00523295994754457	feces_untarg_metabo	SCENITH_measure	0.07089816703124902
feces_untarg_gulonate*	Mono.intermediate__Glucose.dependence	-0.6814429150919984	9.381324049982038e-4	feces_untarg_metabo	SCENITH_measure	0.027974973393756843
