"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.81827788705445	0.242579242793113	0.106420818233641	0.228132871598096	0.201516245913765	0.316626113256577	NA	"abundance"	30	29
"PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.00392184131619	0.933140301370885	0.106708749994363	0.228418585132861	0.202030742663366	0.316969053738712	NA	"abundance"	30	16
"PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.08300946839145	0.43739846347859	0.110892354524004	0.236687872300512	0.110892354524004	0.201451306181128	NA	"abundance"	30	30
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.47941707747662	0.659372338758027	0.11078865425844	0.236687872300512	0.209303182604484	0.327898104519469	NA	"abundance"	30	29
"FERMENTATION.PWY..mixed.acid.fermentation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.733459642808124	0.309791393063075	0.111397862159454	0.237423726420655	0.111397862159454	0.201684792742159	NA	"abundance"	30	30
"PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.505313624655537	0.532266250681042	0.111613863401256	0.237541320235814	0.210770072299157	0.329713417193126	NA	"abundance"	30	29
"PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.84000111322239	0.874281922486263	0.11198812784856	0.237994913427804	0.211434914918095	0.329926148686864	NA	"abundance"	30	23
"PWY.6531..mannitol.cycle"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.77544524099746	0.847479451822278	0.113440231929807	0.240734515172881	0.214011777639326	0.333322564882211	NA	"abundance"	30	29
"PWY.621..sucrose.degradation.III..sucrose.invertase."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.0739658878631343	0.169194956639598	0.115448151338104	0.24464407392594	0.115448151338104	0.208664732992858	NA	"abundance"	30	30
"CITRULBIO.PWY..L.citrulline.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.82392242671533	0.267390364587642	0.118736293731789	0.247353322767069	0.118736293731789	0.211267646278981	NA	"abundance"	30	30
"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.91643211218809	0.177679259595098	0.118698175833202	0.247353322767069	0.118698175833202	0.211267646278981	NA	"abundance"	30	30
"AEROBACTINSYN.PWY..aerobactin.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.53445484692385	0.980016610589084	0.117408628174372	0.247353322767069	0.221032470378955	0.341770027342054	NA	"prevalence"	30	10
"PWY.3781..aerobic.respiration.I..cytochrome.c."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.53445484692415	0.980016774181366	0.117408689387076	0.247353322767069	0.221032578430562	0.341770027342054	NA	"prevalence"	30	8
"PWY.5030..L.histidine.degradation.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-3.05449758277168	1.95691348748473	0.118553217705895	0.247353322767069	0.223051569983368	0.343897953720755	NA	"prevalence"	30	26
"PWY.5080..very.long.chain.fatty.acid.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.05449758277168	1.95691348748473	0.118553217705895	0.247353322767069	0.118553217705895	0.211267646278981	NA	"prevalence"	30	4
"PWY.5156..superpathway.of.fatty.acid.biosynthesis.II..plant."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.05449758277168	1.95691348748473	0.118553217705894	0.247353322767069	0.118553217705894	0.211267646278981	NA	"prevalence"	30	4
"PWY.5873..ubiquinol.7.biosynthesis..late.decarboxylation."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.05449758277168	1.95691348748473	0.118553217705895	0.247353322767069	0.118553217705895	0.211267646278981	NA	"prevalence"	30	4
"PWY.6837..fatty.acid..beta..oxidation.V..unsaturated..odd.number..di.isomerase.dependent."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.05449758277168	1.95691348748473	0.118553217705895	0.247353322767069	0.118553217705895	0.211267646278981	NA	"prevalence"	30	5
"PWY.6981..chitin.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.05449758277168	1.95691348748473	0.118553217705894	0.247353322767069	0.118553217705894	0.211267646278981	NA	"prevalence"	30	4
"PWY.7511..protein.ubiquitination"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.05449758277168	1.95691348748473	0.118553217705895	0.247353322767069	0.118553217705895	0.211267646278981	NA	"prevalence"	30	4
"PWY66.388..ceramide.degradation.by..alpha..oxidation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.05449758277168	1.95691348748473	0.118553217705894	0.247353322767069	0.118553217705894	0.211267646278981	NA	"prevalence"	30	4
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.624466657643278	0.614960644073697	0.121676022808139	0.253120402376932	0.228546991089871	0.351863712900952	NA	"abundance"	30	22
"PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.593705902921383	0.419516586126762	0.122102719016649	0.253650796044432	0.122102719016649	0.215950263384818	NA	"abundance"	30	30
"POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.18688801403407	0.964009103677571	0.123283160291945	0.255360300384827	0.231367582972321	0.354788882000648	NA	"abundance"	30	20
"GLUDEG.I.PWY..GABA.shunt"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.78736003955153	1.81024817355271	0.123617207024476	0.255360300384827	0.23195320017642	0.354788882000648	NA	"prevalence"	30	27
"PWY.5022..4.aminobutanoate.degradation.V"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.78736003955153	1.81024817355271	0.123617207024476	0.255360300384827	0.231953200176421	0.354788882000648	NA	"prevalence"	30	20
"PWY.6167..flavin.biosynthesis.II..archaea."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-2.78736003955153	1.8102481735527	0.123617207024476	0.255360300384827	0.123617207024476	0.217621549321974	NA	"prevalence"	30	3
"PWY.7783..plasmalogen.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.7368183508784	1.13064650146525	0.124506859711713	0.25683887122095	0.233511761308154	0.354788882000648	NA	"prevalence"	30	6
"PWY.5723..Rubisco.shunt"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.94983973676618	0.971855088710452	0.125973995286324	0.259502916370851	0.236078543084249	0.357290015700349	NA	"abundance"	30	20
"PWY.7783..plasmalogen.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.20174019632215	1.18951985582775	0.127211419693343	0.26168700123547	0.233511761308154	0.354788882000648	NA	"abundance"	30	6
"GLYOXYLATE.BYPASS..glyoxylate.cycle"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.68302218727289	1.11045763696574	0.129617657902617	0.265109424214903	0.242434578565075	0.364184567663466	NA	"prevalence"	30	24
"P621.PWY..nylon.6.oligomer.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.68302218724933	1.11045528842702	0.129616846910684	0.265109424214903	0.2424331668183	0.364184567663466	NA	"prevalence"	30	21
"PWY.5022..4.aminobutanoate.degradation.V"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.43508452528932	0.947694095224877	0.129952080657813	0.265109424214903	0.243016618048331	0.364184567663466	NA	"prevalence"	30	20
"PWY.5994..palmitate.biosynthesis..type.I.fatty.acid.synthase."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.43508452528912	0.947693980053971	0.129952034003892	0.265109424214903	0.243016536866034	0.364184567663466	NA	"prevalence"	30	18
"PWY.6435..4.hydroxybenzoate.biosynthesis.III..plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.6830221872729	1.11045763696575	0.129617657902617	0.265109424214903	0.194511638804017	0.307426076100883	NA	"prevalence"	30	14
"PWY.6478..GDP.D.glycero..alpha..D.manno.heptose.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.68302218724933	1.11045528842701	0.129616846910684	0.265109424214903	0.242433166818299	0.364184567663466	NA	"prevalence"	30	7
"PWY.6749..CMP.legionaminate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.48205747367138	0.984788638243174	0.132336980986873	0.269231081985654	0.247160885437026	0.369360619401046	NA	"prevalence"	30	13
"PWY.6906..chitin.derivatives.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.48205747367145	0.984788715100519	0.132337011185907	0.269231081985654	0.247160937842196	0.369360619401046	NA	"prevalence"	30	18
"PWY.5690..TCA.cycle.II..plants.and.fungi."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.56248450486272	0.781962557713876	0.134616581774802	0.273492010015657	0.251111539460872	0.374741070046211	NA	"abundance"	30	21
"P164.PWY..purine.nucleobases.degradation.I..anaerobic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.678615469910814	0.681177601695409	0.135133637091377	0.274165359868082	0.252006174309209	0.375552376756064	NA	"abundance"	30	28
"CRNFORCAT.PWY..creatinine.degradation.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.91102182615998	1.95079488153187	0.135640582471106	0.274439918232635	0.135640582471106	0.237537517584424	NA	"prevalence"	30	7
"PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-2.91102182615998	1.95079488153187	0.135640582471106	0.274439918232635	0.0361614590921257	0.0777735277136611	NA	"prevalence"	30	26
"GLUDEG.I.PWY..GABA.shunt"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.259563240340506	0.38627631038156	NA	"prevalence"	30	27
"PROPFERM.PWY..superpathway.of.L.alanine.fermentation..Stickland.reaction."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.139513649347363	0.241209202916381	NA	"prevalence"	30	10
"PWY.5494..pyruvate.fermentation.to.propanoate.II..acrylate.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.139513649347363	0.241209202916381	NA	"prevalence"	30	10
"PWY.6167..flavin.biosynthesis.II..archaea."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.139513649347363	0.241209202916381	NA	"prevalence"	30	3
"PWY.8188..L.alanine.degradation.VI..reductive.Stickland.reaction."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.139513649347363	0.241209202916381	NA	"prevalence"	30	10
"PWY.8189..L.alanine.degradation.V..oxidative.Stickland.reaction."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.139513649347363	0.241209202916381	NA	"prevalence"	30	10
"PWY490.3..nitrate.reduction.VI..assimilatory."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.139513649347363	0.241209202916381	NA	"prevalence"	30	11
"LIPA.CORESYN.PWY..lipid.A.core.biosynthesis..E..coli.K.12."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.14006633993481	1.65503685511112	0.139893860176344	0.27734661943686	0.0941405209055318	0.172900905957598	NA	"abundance"	30	9
"PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.02843346518372	0.42164579759904	0.142836610728086	0.282801171642604	0.142836610728086	0.24571571298883	NA	"abundance"	30	30
"PWY.7312..dTDP..beta..D.fucofuranose.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	2.20315194876276	1.15772587856354	0.150797926387977	0.298164039190151	0.278855838173041	0.400036636674104	NA	"abundance"	30	11
"PWY.7159..3.8.divinyl.chlorophyllide.a.biosynthesis.III..aerobic..light.independent."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.25913204698195	1.74078043982499	0.152340126945596	0.300810651736157	0.281472739613392	0.402641485810601	NA	"abundance"	30	8
"KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.38571415495079	1.99166303867872	0.1572491612137	0.3100894674401	0.289771023724988	0.413958605321411	NA	"abundance"	30	15
"PWY.621..sucrose.degradation.III..sucrose.invertase."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	0.962445986324333	0.172959953032857	0.158209417786921	0.311567080095043	0.158209417786921	0.270854523251209	NA	"abundance"	30	30
"PWY0.781..aspartate.superpathway"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.2054243955704	0.594151375159052	0.15983278210715	0.314344899030973	0.294119045978188	0.419099714300559	NA	"abundance"	30	29
"PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.63118027456762	0.793944375561749	0.16108880639253	0.316393839151286	0.29622800924009	0.419099714300559	NA	"abundance"	30	10
"HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.945267737954857	0.386262100356984	0.164886594648334	0.323422975160146	0.164886594648334	0.281574492689457	NA	"abundance"	30	30
"PWY0.781..aspartate.superpathway"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.468852889480021	0.594151375159052	0.167578570438994	0.328267305753839	0.307074563607612	0.425608527279981	NA	"abundance"	30	29
"GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.642500484830006	0.165226460150901	0.170567012686103	0.329418422145485	0.170567012686103	0.286444569084327	NA	"abundance"	30	30
"PWY.5005..biotin.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.342761030391324	0.511476921844996	0.172859995783665	0.329418422145485	0.172859995783665	0.286444569084327	NA	"abundance"	30	30
"PWY.5656..mannosylglycerate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.68437013349585	0.910414309229632	0.178765077334746	0.329418422145485	0.325573201794994	0.44661964861621	NA	"abundance"	30	15
"PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.95226409883611	1.09374341815893	0.173708888511917	0.329418422145485	0.317242999075788	0.438000011627217	NA	"abundance"	30	17
"PWY.6588..pyruvate.fermentation.to.acetone"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.409149223114807	0.559677273061496	0.173450893156653	0.329418422145485	0.316816573976465	0.437976400716818	NA	"abundance"	30	29
"PWY.7446..sulfoquinovose.degradation.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	3.68122780101917	2.25378859993504	0.174011930745258	0.329418422145485	0.317743709448824	0.438125991121445	NA	"abundance"	30	13
"ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411232	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	4
"CRNFORCAT.PWY..creatinine.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	7
"DENITRIFICATION.PWY..nitrate.reduction.I..denitrification."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"NADSYN.PWY..NAD.de.novo.biosynthesis.II..from.tryptophan."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"P124.PWY..Bifidobacterium.shunt"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.00180271113740871	0.0061429965510424	NA	"prevalence"	30	27
"PWY.1501..mandelate.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.2201..folate.transformations.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.2221..Entner.Doudoroff.pathway.III..semi.phosphorylative."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411232	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	4
"PWY.3502..superpathway.of.NAD.biosynthesis.in.eukaryotes"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.5067..glycogen.biosynthesis.II..from.UDP.D.Glucose."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.5079..L.phenylalanine.degradation.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.5129..sphingolipid.biosynthesis..plants."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.5651..L.tryptophan.degradation.to.2.amino.3.carboxymuconate.semialdehyde"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.6075..ergosterol.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.6309..L.tryptophan.degradation.XI..mammalian..via.kynurenine."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.6351..D.myo.inositol..1.4.5..trisphosphate.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.6352..3.phosphoinositide.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.6596..adenosine.nucleotides.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.6829..tRNA.methylation..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.6842..glutathione.mediated.detoxification.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
"PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	8
"PWY.7230..ubiquinol.6.biosynthesis.from.4.aminobenzoate..yeast."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	0.179094781978892	0.286444569084327	NA	"prevalence"	30	3
