"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"PWY.5896..superpathway.of.menaquinol.10.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681227	0.0867114989040724	0.00132297822275296	0.00470294584167995	"prevalence"	30	20
"PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.030528083568123	0.0867114989040724	0.00313863012790505	0.00996538349216144	"prevalence"	30	16
"PWY.7883..anhydromuropeptides.recycling.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.030528083568123	0.0867114989040724	0.00404984441948608	0.0124521078415233	"prevalence"	30	24
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.030528083568123	0.0867114989040724	0.00379905442076178	0.0117825745803336	"prevalence"	30	16
"PWY0.1337..oleate..beta..oxidation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681228	0.0867114989040724	0.000371630785881427	0.00155185223406206	"prevalence"	30	16
"PWY0.1338..polymyxin.resistance"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681229	0.0867114989040724	6.85173879004797e-05	0.000344195328889734	"prevalence"	30	15
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	4.08061436940164	1.88640458244247	0.0305280835681228	0.0867114989040724	0.00590284720324374	0.0171129982064675	"prevalence"	30	17
"FAO.PWY..fatty.acid..beta..oxidation.I..generic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646853	0.130644048766792	3.88335536181117e-05	0.000217549227075285	"prevalence"	30	17
"P221.PWY..octane.oxidation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646855	0.130644048766792	0.00276496327244857	0.00885781647161669	"prevalence"	30	19
"PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646853	0.130644048766792	3.45038204219161e-06	2.65604948571585e-05	"prevalence"	30	17
"PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646852	0.130644048766792	0.0037852895156445	0.0117740109934291	"prevalence"	30	19
"PWY.5675..nitrate.reduction.V..assimilatory."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646854	0.130644048766792	0.00206208203101077	0.00698236637082761	"prevalence"	30	21
"PWY.5920..superpathway.of.heme.b.biosynthesis.from.glycine"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646856	0.130644048766792	0.000217517470831652	0.000973822986568483	"prevalence"	30	17
"PWY.7094..fatty.acid.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233514	1.87563300560568	0.0520984053646854	0.130644048766792	0.000197587197803606	0.00089206034451417	"prevalence"	30	17
"PWY.7942..5.oxo.L.proline.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.64307900233515	1.87563300560568	0.0520984053646856	0.130644048766792	1.1465520966869e-05	7.6199425059316e-05	"prevalence"	30	17
"PWY.7805...aminomethyl.phosphonate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.94342258558304	1.00405780247705	0.0529205799171393	0.131847760417071	0.0111984895810417	0.0291301816682887	"prevalence"	30	11
"PWY.7807..glyphosate.degradation.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.94342258558304	1.00405780247705	0.0529205799171393	0.131847760417071	0.0449767361189456	0.0921936928108655	"prevalence"	30	11
"PWY.5656..mannosylglycerate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.91959284073784	1.00515256418388	0.0561650598063591	0.138722062431425	7.26898376428586e-05	0.000363449188214293	"prevalence"	30	15
"PWY.6168..flavin.biosynthesis.III..fungi."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.15500194691387	1.13065478460968	0.0566531975248129	0.139694111425958	0.00242191094261868	0.00797367602646764	"prevalence"	30	24
"HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	4.67518885560736e-06	3.4982182346153e-05	"prevalence"	30	23
"P108.PWY..pyruvate.fermentation.to.propanoate.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	0.000372734602013036	0.00155185223406206	"prevalence"	30	22
"PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391953	0.191736918028516	2.49167999470945e-05	0.00014811653301884	"prevalence"	30	18
"PWY.5723..Rubisco.shunt"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	2.8526985915156e-05	0.000167713598512181	"prevalence"	30	20
"PWY.5845..superpathway.of.menaquinol.9.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391956	0.191736918028516	0.000124317316339662	0.000588581984439991	"prevalence"	30	25
"PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391956	0.191736918028516	5.80126360403277e-05	0.00029987208001522	"prevalence"	30	25
"PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	1.31564461436362e-06	1.13527398174925e-05	"prevalence"	30	22
"PWY66.389..phytol.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	0.00142786892057845	0.00499287498372202	"prevalence"	30	21
"TCA..TCA.cycle.I..prokaryotic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	3.22489540661803	1.87563300560568	0.0855481577391955	0.191736918028516	0.000935264823224369	0.00347476861406276	"prevalence"	30	21
"METHANOGENESIS.PWY..methanogenesis.from.H2.and.CO2"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000873473656214596	0.00332603847740078	"prevalence"	30	5
"PWY.5198..factor.420.biosynthesis.II..mycobacteria."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000566193974017581	0.00226055056790602	"prevalence"	30	5
"PWY.5209..methyl.coenzyme.M.oxidation.to.CO2"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000499531671826481	0.00200939431900126	"prevalence"	30	5
"PWY.6349..CDP.archaeol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.001045462496438	0.00376648104777326	"prevalence"	30	5
"PWY.6350..archaetidylinositol.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000925096986873153	0.00345267655354923	"prevalence"	30	5
"PWY.8112..factor.420.biosynthesis.I..archaea."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000774920030517157	0.00299337340308071	"prevalence"	30	5
"PWY.8113..3PG.factor.420.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-1.81712904761637	1.11776908366581	0.104018850536813	0.223610817508113	0.000487010664766085	0.00196642041999891	"prevalence"	30	5
"KETOGLUCONMET.PWY..ketogluconate.metabolism"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.00288060975140558	0.00920075353434022	"prevalence"	30	20
"PWY.6803..phosphatidylcholine.acyl.editing"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.000111838869662595	0.000534230314906145	"prevalence"	30	23
"PWY.7118..chitin.deacetylation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	4.70563526722145e-05	0.000254294431107422	"prevalence"	30	21
"PWY.7858...5Z..dodecenoate.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	1.99050675699919e-05	0.000121013763067564	"prevalence"	30	19
"PWY.801..homocysteine.and.cysteine.interconversion"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347363	0.276964596889859	0.00162700877329369	0.00559774722644454	"prevalence"	30	22
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955153	1.88640458244247	0.139513649347362	0.276964596889859	1.71719082031618e-06	1.45824934741136e-05	"prevalence"	30	21
"REDCITCYC..TCA.cycle.VI..Helicobacter."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.78736003955154	1.88640458244247	0.139513649347363	0.276964596889859	0.000324770628413074	0.0013735358592964	"prevalence"	30	24
"CENTFERM.PWY..pyruvate.fermentation.to.butanoate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	2.23693952250414e-10	3.62655346830217e-09	"prevalence"	30	27
"PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.64552984411231	1.96906324587403	0.179094781978892	0.329418422145485	2.43788322862315e-10	3.83608096268643e-09	"prevalence"	30	27
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.47440162860659	1.13065089533353	0.192223673034734	0.350946483447457	5.28001324495708e-06	3.92169165508668e-05	"prevalence"	30	22
"PWY.5690..TCA.cycle.II..plants.and.fungi."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.37959367847838	1.13573062576023	0.22447324692677	0.391436819021062	0.0383187775336782	0.0811902811109617	"prevalence"	30	21
"HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441548	0.397422241027779	5.64335964625684e-08	6.3562050752577e-07	"prevalence"	30	28
"NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	0.000948507991970216	0.00349966741864873	"prevalence"	30	23
"PWY.5837..2.carboxy.1.4.naphthoquinol.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	2.31855157295513e-09	3.18057715777178e-08	"prevalence"	30	28
"PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	6.82674512475501e-08	7.60897633696652e-07	"prevalence"	30	28
"PWY.5840..superpathway.of.menaquinol.7.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	2.11121734383646e-06	1.76484574836329e-05	"prevalence"	30	28
"PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	1.2199080967612e-08	1.55393055182677e-07	"prevalence"	30	28
"PWY.5897..superpathway.of.menaquinol.11.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	2.22406419281285e-07	2.31043561777645e-06	"prevalence"	30	28
"PWY.5898..superpathway.of.menaquinol.12.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	2.30034525317002e-07	2.3441613532304e-06	"prevalence"	30	28
"PWY.5899..superpathway.of.menaquinol.13.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	2.27484112214071e-07	2.34046153912554e-06	"prevalence"	30	28
"PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	1.69507123515267e-05	0.000105449198931009	"prevalence"	30	24
"PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441548	0.397422241027779	0.000618043141204172	0.00245838721594225	"prevalence"	30	23
"PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441549	0.397422241027779	5.38252578397014e-07	4.87616556389506e-06	"prevalence"	30	28
"PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	2.27902197925734	1.915340882706	0.234094346441548	0.397422241027779	1.62881742251653e-05	0.000103126310182999	"prevalence"	30	23
"PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.15496522521894	0.973020344574907	0.23523164345769	0.397980684292105	0.0403226828556983	0.0849316351488133	"prevalence"	30	11
"PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.29928298381193	1.14842697919728	0.257904099542064	0.430909903872883	0.00185269377976127	0.00629327728363353	"prevalence"	30	18
"P164.PWY..purine.nucleobases.degradation.I..anaerobic."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-2.1610215286637	1.99735271258227	0.279277913640706	0.446905177082691	4.20247922550132e-06	3.18911544062866e-05	"prevalence"	30	28
"LIPASYN.PWY..phospholipases"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.06387387795426	0.984788638243174	0.280005575619102	0.446905370506523	0.00168872689091426	0.0057914672220457	"prevalence"	30	17
"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-2.05831241218416	1.99252182095761	0.301595121506009	0.465846292479483	0.000900713768097194	0.00340552555428975	"prevalence"	30	23
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	0.817496227987192	0.897309236898303	0.362267474812608	0.54156790228617	0.00653005104126148	0.018782673693951	"prevalence"	30	18
"GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.58009595414152	1.92482484528646	0.411701088796164	0.588656832673702	0.0273549542667437	0.0634919762807284	"prevalence"	30	28
"PWY.5130..2.oxobutanoate.degradation.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.58009595414153	1.92482484528646	0.411701088796163	0.588656832673702	0.0183941679366471	0.0446478392420994	"prevalence"	30	29
"PWY.5497..purine.nucleobases.degradation.II..anaerobic."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.58009595414153	1.92482484528646	0.411701088796163	0.588656832673702	0.00015394812246905	0.000710019357939152	"prevalence"	30	28
"PWY.5505..L.glutamate.and.L.glutamine.biosynthesis"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.58009595414152	1.92482484528646	0.411701088796163	0.588656832673702	0.000978706251573591	0.00356195812647531	"prevalence"	30	28
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.58009595414152	1.92482484528646	0.411701088796163	0.588656832673702	2.30178086388921e-05	0.000137592487394495	"prevalence"	30	29
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.58009595414152	1.92482484528646	0.411701088796163	0.588656832673702	8.42543220846981e-06	5.74217354335203e-05	"prevalence"	30	29
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I"	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	1.58009595414152	1.92482484528646	0.411701088796163	0.588656832673702	6.47615294135928e-06	4.58906201804929e-05	"prevalence"	30	29
"GALACTARDEG.PWY..D.galactarate.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768626	0.428718135427629	0.600286145952729	1.27289392137797e-07	1.37695589175426e-06	"prevalence"	30	29
"GLUCARDEG.PWY..D.glucarate.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768626	0.428718135427629	0.600286145952729	2.95255335736044e-08	3.51025788041742e-07	"prevalence"	30	29
"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768626	0.428718135427629	0.600286145952729	1.27400591853899e-07	1.37695589175426e-06	"prevalence"	30	29
"GLYOXYLATE.BYPASS..glyoxylate.cycle"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768626	0.428718135427629	0.600286145952729	3.22435616257888e-05	0.000185487155589215	"prevalence"	30	24
"ORNDEG.PWY..superpathway.of.ornithine.degradation"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768626	0.428718135427629	0.600286145952729	0.000482740443810803	0.00195656164726348	"prevalence"	30	26
"P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase."	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768627	0.428718135427629	0.600286145952729	9.08617165186199e-05	0.000442612509142934	"prevalence"	30	27
"PWY.6531..mannitol.cycle"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768626	0.428718135427629	0.600286145952729	0.000221462837981967	0.000987355152669604	"prevalence"	30	29
"PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768627	0.42871813542763	0.600286145952729	0.0044926585874121	0.0136000817591138	"prevalence"	30	29
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768627	0.42871813542763	0.600286145952729	0.000118747670879604	0.000564711145960785	"prevalence"	30	29
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	1.58009595414152	1.99661575768627	0.42871813542763	0.600286145952729	6.35600564818928e-05	0.000323853621122025	"prevalence"	30	29
"PWY.6160..3.dehydroquinate.biosynthesis.II..archaea."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.701240624431964	0.915308144910116	0.443601817177528	0.612909152452019	0.00228491700143696	0.00764019122355483	"prevalence"	30	7
"PWY.6165..chorismate.biosynthesis.II..archaea."	"group_FMT"	"after_FMT"	"group_FMTafter_FMT"	-0.701240624431964	0.915308144910116	0.443601817177528	0.612909152452019	0.0023333049509503	0.00775352887427584	"prevalence"	30	7
"LACTOSECAT.PWY..lactose.and.galactose.degradation.I"	"group_FMT"	"before_FMT"	"group_FMTbefore_FMT"	-1.48807705542127	2.07315925269411	0.472891517102413	0.63438510945959	7.90762960816149e-05	0.000391720540774666	"prevalence"	30	29
